"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P0A";"PROBVOTO";"RAZONESVOTO";"VOTOCORREO";"DUDACORREO";"VOTOCORREOEMITIDO1";"VOTODUDA1";"VOTODUDA2";"VOTOCORREOEMITIDO2";"VOTOCORREOEMITIDOCONJUNTO";"FIDELVOTOCORREO";"INTENCIONG";"CORREOEMITIDOINTENCIONGR";"ESCIDEOL";"PREFPTE";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"VOTOCORREOEMITIDO1R";"VOTODUDA1R";"VOTODUDA2R";"P3A2COM";"VOTOCORREOEMITIDO2R";"INTENCIONGR";"INTENCIONGRA";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"VOTOSIMGCONJUNTO"
3415;108596;7484;1;4;13;2;0;5;2;1;75;1;1;10;3;4;0;0;0;0;0;0;0;9999;9999;2;1;1;1;1;1;3;7;5;2;0;0;12;4;3;2;1;1,08798;0,83222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";12;7;23;3;9;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;9999;9999;0;0;1;1;1
3415;109661;7578;1;4;13;2;0;5;2;1;33;1;1;10;6;4;0;0;0;0;0;0;0;3;3;5;3;1;3;3;3;3;7;5;1;1;10;10;4;3;2;1;0,92588;0,77871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;"";"";12;7;23;3;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;9997;9997;0;3;3
3415;111554;7767;1;4;13;2;0;5;2;1;46;1;1;10;3;4;0;0;0;0;0;0;0;3;3;8;3;1;2;2;3;3;8;6;1;1;3;3;4;3;2;2;0,76018;0,60014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";12;7;23;3;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;2;2;0;3;3
3415;115227;8075;1;4;13;2;0;5;2;2;42;1;1;10;5;4;0;0;0;0;0;0;0;2;2;10;99;1;2;2;2;3;9;6;1;1;1;1;5;3;2;2;0,92381;0,78287;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;19;0;0;0;0;19;0;"";"";12;7;23;3;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;115720;8114;1;4;13;2;0;5;2;1;57;1;1;10;5;4;0;0;0;0;0;0;0;9999;9999;1;98;2;0;9997;9999;3;7;5;4;0;0;16;6;10;6;2;0,72448;0,61662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;7;0;"";"";12;7;23;3;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9999;9999;0;0;9998;9998;9998
3415;117692;8286;1;4;13;2;0;5;2;1;46;1;1;10;6;4;0;0;0;0;0;0;0;2;2;7;2;1;2;2;2;3;9;6;1;1;1;1;4;3;2;1;0,76018;0,60014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;118036;8313;1;4;13;2;0;5;2;2;54;1;1;10;6;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;6;4;1;1;4;4;5;4;3;2;0,79229;0,68453;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";12;7;23;3;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9977;9977;0;2;2
3415;118375;8338;1;4;13;2;0;5;2;1;33;1;1;2;3;4;0;0;0;0;0;0;0;8996;8996;6;4;2;0;9997;2;3;7;5;1;2;1;1;1;3;2;2;0,92588;0,77871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;8996;9977;0;0;9997;8996;8996
3415;121263;8585;1;4;13;2;0;5;2;1;52;1;1;10;3;4;0;0;0;0;0;0;0;1;1;3;1;1;1;1;1;3;7;5;1;1;3;3;1;4;3;1;0,76018;0,60014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";12;7;23;3;6;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;5695;540;1;4;0;3;0;2;1;1;49;1;1;10;3;1;0;0;0;0;0;0;0;3;3;7;2;1;3;3;3;3;7;5;1;1;10;10;3;4;3;1;1,09777;1,08658;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;8;0;"";"";10;7;23;1;9;1;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;2;2;0;3;3
3415;1603;126;1;4;0;3;0;3;1;1;53;1;1;10;6;4;0;0;0;0;0;0;0;3;3;8;3;1;2;2;3;3;9;6;1;1;1;1;2;3;2;2;0,94444;0,88194;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;5;0;"";"";10;7;23;1;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;2;2;0;3;3
3415;84347;6280;1;4;0;3;0;3;2;1;32;1;1;10;6;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;3;3;9;6;1;1;4;4;1;3;2;1;1,1503;1,14436;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";12;7;23;3;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;104046;7028;1;4;0;3;0;3;2;1;52;1;1;9;3;4;0;0;0;0;0;0;0;3;3;10;3;1;3;3;3;3;7;5;1;2;1;1;4;3;2;1;0,94444;0,88194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;9993;9993;0;3;3
3415;29500;2724;1;4;0;3;0;2;2;2;42;1;1;10;6;4;0;0;0;0;0;0;0;9998;9998;6;98;2;0;9997;21;3;9;6;1;1;9;9;3;3;2;2;1,33405;1,41743;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;6;0;"";"";10;7;23;1;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9998;9999;0;0;21;21;21
3415;85540;6312;1;4;0;3;0;2;1;2;42;1;1;10;5;4;0;0;0;0;0;0;0;3;3;8;2;1;2;2;2;3;9;6;1;1;1;1;1;3;2;2;1,33405;1,41743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;2;2;0;3;3
3415;28239;2610;1;4;0;3;0;3;1;1;60;1;1;10;6;4;0;0;0;0;0;0;0;2;2;9;2;1;2;2;2;3;9;6;1;3;2;2;2;3;2;1;0,90008;0,90615;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;4;0;"";"";10;7;23;1;9;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;115439;8096;1;4;0;3;0;3;2;1;64;1;1;10;3;3;2;0;2;3;3;3;1;0;3;5;2;1;5;5;3;3;8;6;1;1;4;4;4;4;3;2;0,90008;0,90615;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";12;7;23;3;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;2;3;20003;3;0;3;0;0;0;0;3
3415;5969;574;1;4;0;3;0;3;1;2;52;1;1;10;3;4;0;0;0;0;0;0;0;1;1;3;1;1;1;1;1;3;8;6;1;1;4;4;4;3;2;2;0,98433;1,00596;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";10;7;23;1;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;45444;4028;1;4;0;3;0;3;2;2;36;1;1;10;5;4;0;0;0;0;0;0;0;2;2;7;96;2;0;9997;8995;3;8;6;1;1;2;2;4;12;5;2;1,14772;1,15048;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;"";"";11;7;23;2;10;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9998;9998;0;2;2
3415;71854;5653;1;4;0;3;0;3;2;2;32;1;1;10;7;4;0;0;0;0;0;0;0;2;2;5;2;2;0;9997;9997;3;6;4;1;1;11;11;5;3;2;2;1,31543;1,47756;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;1;0;0;0;12;0;"";"";11;7;23;2;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9977;9977;0;2;2
3415;111089;7723;1;4;0;3;0;3;2;1;19;1;1;10;8;4;0;0;0;0;0;0;0;3;3;10;3;3;0;9995;3;3;5;5;4;0;0;16;4;3;2;3;1,48945;1,40179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;3;3;2;2;0;3;3
3415;10373;1016;1;4;0;3;0;3;1;1;57;1;1;10;3;4;0;0;0;0;0;0;0;1;1;3;1;1;1;1;1;3;9;6;1;1;4;4;3;3;2;1;0,90008;0,90615;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";10;7;23;1;9;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;17106;1692;1;4;0;3;0;3;1;2;51;1;1;10;3;4;0;0;0;0;0;0;0;21;21;2;4;1;4;4;21;3;9;6;1;1;2;2;2;4;3;1;0,98433;1,00596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";10;7;23;1;11;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;1;1;0;21;21
3415;120827;8549;1;4;0;3;0;3;2;1;63;1;1;10;7;4;0;0;0;0;0;0;0;2;2;4;97;1;5;5;5;3;6;4;2;0;0;12;6;4;3;1;0,90008;0,90615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;0;"";"";12;7;23;3;7;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;2;2;8996;8996;0;2;2
3415;24276;2274;1;4;0;3;0;2;2;1;71;1;1;10;5;4;0;0;0;0;0;0;0;1;1;3;1;1;1;1;1;3;9;6;2;0;0;12;4;3;2;2;1,1979;1,38398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";10;7;23;1;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;30410;2790;1;4;0;3;0;2;2;1;31;1;1;10;2;3;1;3;0;0;0;3;1;0;3;10;3;1;2;2;3;1;0;1;4;0;0;16;6;6;5;3;1,33705;1,4099;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;5;1;"";"";10;7;23;1;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;3;0;0;0;0;0;3;0;0;0;0;3
3415;120758;8542;1;4;0;3;0;1;2;1;18;1;1;10;3;4;0;0;0;0;0;0;0;2;2;8;2;3;0;9995;3;3;6;4;6;0;0;13;6;3;2;1;1,56812;1,85807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";12;7;23;3;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;3;3;0;2;2
3415;105154;7148;1;4;0;3;0;2;2;1;54;1;1;10;6;1;0;0;0;0;0;0;0;2;2;10;2;1;2;2;2;3;7;5;1;1;1;1;5;3;2;2;1,09777;1,08658;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;8;0;"";"";12;7;23;3;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;15551;1531;1;4;0;3;0;2;1;2;50;1;1;10;6;4;0;0;0;0;0;0;0;9998;9998;5;97;1;9998;9998;9999;3;7;5;1;1;4;4;5;96;6;2;1,14414;1,23938;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;11;0;0;0;0;3;0;"";"";10;7;23;1;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;0;0;0;0;9998;9999;0;0;9999;9999;9999
3415;121103;8574;1;4;0;3;0;3;2;1;41;1;1;10;3;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;8;6;1;1;3;3;3;3;2;2;0,99665;0,96067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;5;0;"";"";12;7;23;3;7;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;86912;6354;1;4;0;3;0;1;2;2;52;1;1;10;3;4;0;0;0;0;0;0;0;3;3;99;3;1;3;3;3;3;3;5;4;0;0;16;5;6;5;2;1,03632;1,3334;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;5;0;"";"";12;7;23;3;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;9993;9993;0;3;3
3415;4376;395;1;4;79;3;0;5;2;1;41;1;1;10;2;4;0;0;0;0;0;0;0;2;2;4;2;2;0;9997;9998;3;9;6;1;1;2;2;2;3;2;2;0,8022;0,65372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;9;0;0;0;0;3;0;"";"";10;7;23;1;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9997;9997;0;2;2
3415;5049;474;1;4;79;3;0;5;2;1;74;1;1;10;3;4;0;0;0;0;0;0;0;2;2;5;2;1;2;2;3;3;2;2;2;0;0;12;6;12;5;1;0,82952;0,76439;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;6;0;"";"";10;7;23;1;5;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9997;9997;0;2;2
3415;9084;893;1;4;79;3;0;5;2;1;50;1;1;10;1;4;0;0;0;0;0;0;0;2;2;5;8;2;0;9997;2;3;4;3;1;3;6;6;5;3;2;3;0,76018;0,60014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";10;7;23;1;12;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9998;9998;0;2;2
3415;28954;2679;1;4;79;3;0;5;2;2;49;1;1;9;8;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;6;4;4;0;0;16;6;3;2;1;0,79229;0,68453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;8;0;"";"";10;7;23;1;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;8996;8996;0;2;2
3415;40001;3585;1;4;79;3;0;5;2;1;42;1;1;10;3;4;0;0;0;0;0;0;0;2;2;5;2;1;3;3;2;3;7;5;1;3;6;6;3;3;2;1;0,8022;0,65372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;2;2;3;3;0;2;2
3415;42242;3774;1;4;79;3;0;5;1;1;42;1;1;10;3;4;0;0;0;0;0;0;0;21;21;3;4;1;4;4;21;3;8;6;1;1;2;2;2;5;4;2;0,8022;0,65372;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;5;0;"";"";11;7;23;2;6;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;4;0;0;0;0;0;21;21;1;1;0;21;21
3415;43202;3854;1;4;79;3;0;5;2;2;63;1;1;10;3;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;9;6;1;1;3;3;4;3;2;1;0,82075;0,75381;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";11;7;23;2;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;43538;3887;1;4;79;3;0;5;1;2;63;1;1;10;5;4;0;0;0;0;0;0;0;1;1;4;1;1;1;1;1;3;7;5;1;1;4;4;2;3;2;1;0,82075;0,75381;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";11;7;23;2;8;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;52255;4419;1;4;79;3;0;5;2;1;41;1;1;10;5;1;0;0;0;0;0;0;0;2;2;6;2;1;8996;8996;2;3;9;6;1;3;6;6;3;3;2;1;0,8022;0,65372;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;3;0;"";"";11;7;23;2;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;0;0;0;0;2;2;8996;8996;0;2;2
3415;106088;7248;1;4;79;3;0;5;2;1;42;1;1;10;3;3;1;1;0;0;0;1;1;0;1;3;1;1;4;4;8;3;8;6;1;1;2;2;4;4;3;1;0,8022;0,65372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;4;0;"";"";12;7;23;3;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;1;0;0;0;0;0;1;0;0;0;0;1
3415;106705;7303;1;4;79;3;0;5;2;1;30;1;1;9;3;4;0;0;0;0;0;0;0;21;21;3;4;1;4;4;8;3;7;5;4;0;0;16;5;5;4;2;0,92588;0,77871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";12;7;23;3;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;8996;8996;0;21;21
3415;110214;7638;1;4;79;3;0;5;2;2;52;1;1;10;3;4;0;0;0;0;0;0;0;21;21;3;4;1;1;1;1;3;9;6;1;1;2;2;4;3;2;2;0,79229;0,68453;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;"";"";12;7;23;3;9;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;21;21;1;1;0;21;21
